;page;depth;xmin;ymin;xmax;ymax;type;text;id
0;6;0;0;0;653.622;852.047;LTPage;"
    ";6
1;6;1;191.582;765.568;387.022;798.56;LTTextBoxHorizontal;"La mer de Chine méridionale : 
un espace maritime sous tension ";6-10
2;6;1;81.032;723.275;517.279;747.275;LTTextLineHorizontal;;6-9
3;6;2;81.032;723.275;517.279;747.275;LTTextBoxHorizontal;B Les enjeux économiques en mer de Chine méridionale ;6-9-0
4;6;1;547.045;683.057;590.987;709.66;LTTextBoxHorizontal;"Pa ro le 
de 
géog raphes ";6-8
5;6;1;87.842;423.541;294.439;448.225;LTTextBoxHorizontal;"5 L’exploitation des ressources aquacoles 
Aquaculture dans la baie d’Along (Vietnam), 2019. ";6-7
6;6;1;265.571;50.705;385.804;65.705;LTTextBoxHorizontal;"172531_th1_ch1_07_mer_chine_ressources 
180 x 110 mm ";6-6
7;6;1;15.0;837.047;653.622;852.047;LTFigure;;6-5
8;6;1;77.772;71.943;588.449;385.38;LTRect;"
      ";6-4
9;6;2;77.772;71.943;588.449;385.38;LTRect;"
        ";6-4-0
10;6;3;77.773;71.943;509.956;385.38;LTRect;"
          ";6-4-0-1
11;6;4;229.001;368.37;250.853;377.37;LTTextLineHorizontal;;6-4-0-1-27
12;6;5;229.001;368.37;250.853;377.37;LTTextBoxHorizontal;CHINE ;6-4-0-1-27-0
13;6;4;320.465;368.605;343.425;376.605;LTTextLineHorizontal;;6-4-0-1-26
14;6;5;320.465;368.605;343.425;376.605;LTTextBoxHorizontal;Xiamen ;6-4-0-1-26-0
15;6;4;393.07;372.963;413.373;380.963;LTTextLineHorizontal;;6-4-0-1-25
16;6;5;393.07;372.963;413.373;380.963;LTTextBoxHorizontal;Taipei ;6-4-0-1-25-0
17;6;4;82.337;339.039;121.514;348.039;LTTextLineHorizontal;;6-4-0-1-24
18;6;5;82.337;339.039;121.514;348.039;LTTextBoxHorizontal;MYANMAR ;6-4-0-1-24-0
19;6;4;242.585;338.861;277.425;358.605;LTTextBoxHorizontal;"Guangzhou 
Macao ";6-4-0-1-23
20;6;4;219.674;308.053;273.061;317.069;LTTextLineHorizontal;;6-4-0-1-22
