;page;depth;xmin;ymin;xmax;ymax;type;text;id
0;13;0;0;0;653.622;852.047;LTPage;"
    ";13
1;13;1;76.413;770.582;192.151;784.582;LTTextLineHorizontal;;13-22
2;13;2;76.413;770.582;192.151;784.582;LTTextBoxHorizontal;4 Le détroit de Malacca ;13-22-0
3;13;1;553.447;47.52;564.567;57.52;LTTextLineHorizontal;;13-21
4;13;2;553.447;47.52;564.567;57.52;LTTextBoxHorizontal;45 ;13-21-0
5;13;1;15.0;837.047;653.622;852.047;LTFigure;"
      ";13-20
6;13;2;15.0;837.047;653.622;852.047;LTFigure;"
        ";13-20-0
7;13;3;15.0;837.047;653.622;852.047;LTFigure;;13-20-0-0
8;13;1;13.889;21.194;30.272;334.641;LTImage;"
      ";13-19
9;13;2;13.889;21.194;30.272;334.641;LTFigure;;13-19-0
10;13;1;65.423;455.565;563.821;766.181;LTRect;"
      ";13-18
11;13;2;65.423;455.565;563.821;766.181;LTRect;"
        ";13-18-0
12;13;3;65.423;455.566;563.821;766.181;LTRect;"
          ";13-18-0-0
13;13;4;240.057;700.666;248.99;703.512;LTTextLineHorizontal;;13-18-0-0-19
14;13;5;240.057;700.666;248.99;703.512;LTTextBoxHorizontal;d ;13-18-0-0-19-0
15;13;4;227.632;707.209;239.763;714.751;LTTextLineVertical;;13-18-0-0-18
16;13;5;227.632;707.209;239.763;714.751;LTTextBoxVertical;e ;13-18-0-0-18-0
17;13;4;220.671;718.723;231.351;719.435;LTTextLineHorizontal;;13-18-0-0-17
18;13;5;220.671;718.723;231.351;719.435;LTTextBoxHorizontal;m ;13-18-0-0-17-0
19;13;4;204.925;724.163;224.651;739.99;LTTextLineVertical;;13-18-0-0-16
20;13;5;204.925;724.163;224.651;739.99;LTTextBoxVertical;I s t h ;13-18-0-0-16-0
21;13;4;170.142;717.207;191.174;725.207;LTTextLineHorizontal;;13-18-0-0-15
22;13;5;170.142;717.207;191.174;725.207;LTTextBoxHorizontal;Phuket ;13-18-0-0-15-0
23;13;4;269.098;512.382;298.274;520.382;LTTextLineHorizontal;;13-18-0-0-14
24;13;5;269.098;512.382;298.274;520.382;LTTextBoxHorizontal;Bengkalis ;13-18-0-0-14-0
25;13;4;232.553;481.12;294.393;491.12;LTTextLineHorizontal;;13-18-0-0-13
26;13;5;232.553;481.12;294.393;491.12;LTTextBoxHorizontal;I N D O N É S I E ;13-18-0-0-13-0
27;13;4;181.216;748.623;230.736;758.623;LTTextLineHorizontal;;13-18-0-0-12
28;13;5;181.216;748.623;230.736;758.623;LTTextBoxHorizontal;THAÏLANDE ;13-18-0-0-12-0
29;13;4;269.633;749.165;361.884;759.165;LTTextLineHorizontal;;13-18-0-0-11
30;13;5;269.633;749.165;361.884;759.165;LTTextBoxHorizontal;Golfe de Thaïlande ;13-18-0-0-11-0
31;13;4;101.959;743.165;121.235;753.165;LTTextLineHorizontal;;13-18-0-0-10
32;13;5;101.959;743.165;121.235;753.165;LTTextBoxHorizontal;Mer ;13-18-0-0-10-0
33;13;4;83.593;728.165;139.601;738.165;LTTextLineHorizontal;;13-18-0-0-9
34;13;5;83.593;728.165;139.601;738.165;LTTextBoxHorizontal;d’Andaman ;13-18-0-0-9-0
35;13;4;82.142;663.831;104.654;671.831;LTTextLineHorizontal;;13-18-0-0-8
36;13;5;82.142;663.831;104.654;671.831;LTTextBoxHorizontal;Sabang ;13-18-0-0-8-0
37;13;4;84.634;649.334;120.93;657.334;LTTextLineHorizontal;;13-18-0-0-7
38;13;5;84.634;649.334;120.93;657.334;LTTextBoxHorizontal;Banda Aceh ;13-18-0-0-7-0
39;13;4;79.766;510.665;114.43;520.665;LTTextLineHorizontal;;13-18-0-0-6
40;13;5;79.766;510.665;114.43;520.665;LTTextBoxHorizontal;OCÉAN ;13-18-0-0-6-0
41;13;4;80.225;495.665;113.98;505.665;LTTextLineHorizontal;;13-18-0-0-5
42;13;5;80.225;495.665;113.98;505.665;LTTextBoxHorizontal;INDIEN ;13-18-0-0-5-0
43;13;4;94.652;475.927;98.869;482.967;LTTextLineHorizontal;;13-18-0-0-4
44;13;5;94.652;475.927;98.869;482.967;LTTextBoxHorizontal;N ;13-18-0-0-4-0
45;13;4;70.33;463.974;74.17;471.974;LTTextLineHorizontal;;13-18-0-0-3
46;13;5;70.33;463.974;74.17;471.974;LTTextBoxHorizontal;0 ;13-18-0-0-3-0
47;13;4;122.362;463.974;145.13;471.974;LTTextLineHorizontal;;13-18-0-0-2
48;13;5;122.362;463.974;145.13;471.974;LTTextBoxHorizontal;200 km ;13-18-0-0-2-0
49;13;4;93.397;512.765;418.425;702.828;LTCurve;"
            ";13-18-0-0-1
50;13;5;378.132;685.165;397.407;695.165;LTTextLineHorizontal;;13-18-0-0-1-23
51;13;6;378.132;685.165;397.407;695.165;LTTextBoxHorizontal;Mer ;13-18-0-0-1-23-0
52;13;5;366.52;670.165;409.009;680.165;LTTextLineHorizontal;;13-18-0-0-1-22
53;13;6;366.52;670.165;409.009;680.165;LTTextBoxHorizontal;de Chine ;13-18-0-0-1-22-0
54;13;5;358.726;655.165;416.813;665.165;LTTextLineHorizontal;;13-18-0-0-1-21
55;13;6;358.726;655.165;416.813;665.165;LTTextBoxHorizontal;méridionale ;13-18-0-0-1-21-0
56;13;5;248.646;645.207;271.31;653.207;LTTextLineHorizontal;;13-18-0-0-1-20
57;13;6;248.646;645.207;271.31;653.207;LTTextBoxHorizontal;Penang ;13-18-0-0-1-20-0
58;13;5;245.74;695.77;254.296;699.021;LTTextLineHorizontal;;13-18-0-0-1-19
59;13;6;245.74;695.77;254.296;699.021;LTTextBoxHorizontal;e ;13-18-0-0-1-19-0
60;13;5;213.27;683.583;230.606;691.583;LTTextLineHorizontal;;13-18-0-0-1-18
61;13;6;213.27;683.583;230.606;691.583;LTTextBoxHorizontal;Satun ;13-18-0-0-1-18-0
62;13;5;188.142;598.455;214.366;606.455;LTTextLineHorizontal;;13-18-0-0-1-17
63;13;6;188.142;598.455;214.366;606.455;LTTextBoxHorizontal;Belawan ;13-18-0-0-1-17-0
64;13;5;162.458;585.206;183.642;593.206;LTTextLineHorizontal;;13-18-0-0-1-16
65;13;6;162.458;585.206;183.642;593.206;LTTextBoxHorizontal;Medan ;13-18-0-0-1-16-0
66;13;5;170.677;563.792;179.752;568.139;LTTextLineHorizontal;;13-18-0-0-1-15
67;13;6;170.677;563.792;179.752;568.139;LTTextBoxHorizontal;S ;13-18-0-0-1-15-0
68;13;5;176.932;558.934;186.796;562.667;LTTextLineHorizontal;;13-18-0-0-1-14
69;13;6;176.932;558.934;186.796;562.667;LTTextBoxHorizontal;u ;13-18-0-0-1-14-0
70;13;5;196.318;557.583;220.766;573.583;LTTextBoxHorizontal;"Tanjung 
Balai ";13-18-0-0-1-13
71;13;5;183.975;553.462;195.815;555.661;LTTextLineHorizontal;;13-18-0-0-1-12
72;13;6;183.975;553.462;195.815;555.661;LTTextBoxHorizontal;m ;13-18-0-0-1-12-0
73;13;5;192.994;546.455;202.467;550.493;LTTextLineHorizontal;;13-18-0-0-1-11
74;13;6;192.994;546.455;202.467;550.493;LTTextBoxHorizontal;a ;13-18-0-0-1-11-0
75;13;5;199.647;541.287;207.933;546.247;LTTextLineHorizontal;;13-18-0-0-1-10
76;13;6;199.647;541.287;207.933;546.247;LTTextBoxHorizontal;t ;13-18-0-0-1-10-0
77;13;5;205.112;537.041;213.398;542.001;LTTextLineHorizontal;;13-18-0-0-1-9
78;13;6;205.112;537.041;213.398;542.001;LTTextBoxHorizontal;r ;13-18-0-0-1-9-0
79;13;5;210.578;532.795;220.051;536.833;LTTextLineHorizontal;;13-18-0-0-1-8
80;13;6;210.578;532.795;220.051;536.833;LTTextBoxHorizontal;a ;13-18-0-0-1-8-0
81;13;5;283.873;599.79;337.913;609.79;LTTextLineHorizontal;;13-18-0-0-1-7
82;13;6;283.873;599.79;337.913;609.79;LTTextBoxHorizontal;M A L A I S I E ;13-18-0-0-1-7-0
83;13;5;257.614;577.839;338.917;593.839;LTTextBoxHorizontal;"Port 
Kelang Kuala Lumpur ";13-18-0-0-1-6
84;13;5;292.366;548.087;330.726;565.687;LTTextBoxHorizontal;"Port Dickson 
Malacca ";13-18-0-0-1-5
85;13;5;255.098;521.806;274.802;529.806;LTTextLineHorizontal;;13-18-0-0-1-4
86;13;6;255.098;521.806;274.802;529.806;LTTextBoxHorizontal;Dumai ;13-18-0-0-1-4-0
87;13;5;328.726;522.007;353.174;538.007;LTTextBoxHorizontal;"Tanjung 
Pelepas ";13-18-0-0-1-3
88;13;5;357.016;519.0;395.365;528.0;LTTextLineHorizontal;;13-18-0-0-1-2
89;13;6;357.016;519.0;395.365;528.0;LTTextBoxHorizontal;Singapour ;13-18-0-0-1-2-0
90;13;5;101.142;630.703;144.542;638.703;LTTextLineHorizontal;;13-18-0-0-1-1
91;13;6;101.142;630.703;144.542;638.703;LTTextBoxHorizontal;Lhokseumawe ;13-18-0-0-1-1-0
92;13;5;251.057;691.315;257.862;696.073;LTTextLineHorizontal; ;13-18-0-0-1-0
93;13;4;429.598;455.566;563.821;766.181;LTRect;"
            ";13-18-0-0-0
94;13;5;461.695;735.449;552.783;743.449;LTTextLineHorizontal;;13-18-0-0-0-12
95;13;6;461.695;735.449;552.783;743.449;LTTextBoxHorizontal;Route maritime internationale ;13-18-0-0-0-12-0
96;13;5;461.695;714.335;552.452;730.713;LTTextBoxHorizontal;"Principaux ports 
(plus de 100 millions de tonnes) ";13-18-0-0-0-11
97;13;5;461.695;693.836;557.875;710.211;LTTextBoxHorizontal;"Ports secondaires : 
(moins de 100 millions de tonnes) ";13-18-0-0-0-10
98;13;5;461.695;660.667;548.311;686.667;LTTextBoxHorizontal;"États riverains, membres 
de l’ASEAN (Association des 
nations de l’Asie du Sud-Est) ";13-18-0-0-0-9
99;13;5;461.695;637.387;523.431;654.387;LTTextBoxHorizontal;"Projet de canal 
dans l’isthme de Kra ";13-18-0-0-0-8
100;13;5;435.775;603.213;556.501;623.213;LTTextBoxHorizontal;"2. Les dynamiques économiques 
régionales ";13-18-0-0-0-7
101;13;5;461.695;591.547;549.503;599.547;LTTextLineHorizontal;;13-18-0-0-0-6
102;13;6;461.695;591.547;549.503;599.547;LTTextBoxHorizontal;Routes maritimes régionales ;13-18-0-0-0-6-0
103;13;5;461.695;568.819;547.447;585.819;LTTextBoxHorizontal;"Pôles de coopération et de 
développement économique ";13-18-0-0-0-5
104;13;5;461.695;553.209;530.103;561.209;LTTextLineHorizontal;;13-18-0-0-0-4
105;13;6;461.695;553.209;530.103;561.209;LTTextBoxHorizontal;Principales métropoles ;13-18-0-0-0-4-0
106;13;5;461.695;535.723;515.287;543.723;LTTextLineHorizontal;;13-18-0-0-0-3
107;13;6;461.695;535.723;515.287;543.723;LTTextBoxHorizontal;Sites touristiques ;13-18-0-0-0-3-0
108;13;5;461.695;495.681;518.095;503.681;LTTextLineHorizontal;;13-18-0-0-0-2
109;13;6;461.695;495.681;518.095;503.681;LTTextBoxHorizontal;Zones de piraterie ;13-18-0-0-0-2-0
110;13;5;461.695;471.441;520.783;487.937;LTTextBoxHorizontal;"Risques de collision 
entre navires ";13-18-0-0-0-1
111;13;5;435.362;457.431;494.693;464.431;LTTextLineHorizontal;;13-18-0-0-0-0
