;page;depth;xmin;ymin;xmax;ymax;type;text;id
0;4;0;0;0;653.622;852.047;LTPage;"
    ";4
1;4;1;77.717;687.994;395.307;741.996;LTTextBoxHorizontal;"La mer de Chine méridionale : 
un espace maritime sous tension ";4-15
2;4;1;80.624;587.668;378.066;611.668;LTTextLineHorizontal;;4-14
3;4;2;80.624;587.668;378.066;611.668;LTTextBoxHorizontal;A Les revendications en mer de Chine ;4-14-0
4;4;1;483.528;588.073;565.896;594.073;LTTextLineHorizontal;;4-13
5;4;2;483.528;588.073;565.896;594.073;LTTextBoxHorizontal;172531_th1_ch1_06_loc_mer_chine ;4-13-0
6;4;1;77.362;47.52;88.482;57.52;LTTextLineHorizontal;;4-12
7;4;2;77.362;47.52;88.482;57.52;LTTextBoxHorizontal;36 ;4-12-0
8;4;1;332.557;111.858;575.126;146.542;LTTextBoxHorizontal;"2 L’appropriation de l’îlot Fiery Cross par la Chine 
Fiery Cross est situé dans l’archipel des Spratleys. La Chine 
le contrôle depuis 1988, l’a artificialisé et militarisé. ";4-11
9;4;1;349.541;79.023;432.579;107.023;LTTextBoxHorizontal;"1 Piste d’atterrissage 
2 Bassin portuaire 
3 Hangars militaires ";4-10
10;4;1;478.541;89.023;566.054;107.023;LTTextBoxHorizontal;"4 Stockage de missiles 
5 Stations de radars ";4-9
11;4;1;15.0;837.047;653.622;852.047;LTFigure;"
      ";4-8
12;4;2;15.0;837.047;653.622;852.047;LTFigure;;4-8-0
13;4;1;476.772;593.147;575.172;691.307;LTImage;"
      ";4-7
14;4;2;476.772;593.147;575.172;691.307;LTFigure;"
        ";4-7-0
15;4;3;481.771;602.013;566.811;687.052;LTCurve;"
          ";4-7-0-0
16;4;4;481.771;602.013;566.811;687.052;LTCurve;"
            ";4-7-0-0-0
17;4;5;498.138;667.68;517.562;675.68;LTTextLineHorizontal;;4-7-0-0-0-1
18;4;6;498.138;667.68;517.562;675.68;LTTextBoxHorizontal;CHINE ;4-7-0-0-0-1-0
19;4;5;521.06;638.847;561.473;662.847;LTTextBoxHorizontal;"Mer 
de Chine 
méridionale ";4-7-0-0-0-0
20;4;1;476.772;691.307;1051.944;1284.454;LTFigure;;4-6
21;4;1;321.14;360.683;588.449;574.16;LTImage;"
      ";4-5
22;4;2;321.14;360.683;588.449;574.16;LTFigure;;4-5-0
23;4;1;321.567;152.867;624.449;345.541;LTImage;"
      ";4-4
24;4;2;321.567;152.867;624.449;345.541;LTFigure;;4-4-0
25;4;1;394.638;801.377;988.956;1514.914;LTFigure;;4-3
26;4;1;77.867;446.024;298.89;561.867;LTCurve;"
      ";4-2
27;4;2;84.953;451.116;289.921;555.636;LTTextBoxHorizontal;"◗◗ Haute mer : espace maritime situé au-delà des ZEE, 
non soumise à la souveraineté des États côtiers. 
Voir p. 90. 
◗◗ Territorialisation : processus d’appropriation d’un 
espace par un État. 
◗◗ ZEE (Zone économique exclusive) : espace maritime 
délimité par la Convention des Nations unies sur 
le droit de la mer qui s’étend sur 200 milles marins 
(370 km) à partir du littoral. Il accorde à l’État côtier la 
souveraineté sur les ressources qui s’y trouvent. ";4-2-0
28;4;1;78.185;72.17;297.89;421.238;LTCurve;"
      ";4-1
29;4;2;78.185;72.17;297.89;421.238;LTCurve;"
        ";4-1-0
30;4;3;90.174;398.882;269.195;412.882;LTTextLineHorizontal;;4-1-0-4
31;4;4;90.174;398.882;269.195;412.882;LTTextBoxHorizontal;1 La territorialisation en mer de Chine ;4-1-0-4-0
32;4;3;87.043;248.458;292.737;390.458;LTTextBoxHorizontal;"Les différends maritimes en mer de 
Chine méridionale se sont multipliés ces 
dernières années en lien avec la croissance écono- 
mique des pays riverains, la montée des mouvements 
nationalistes, les craintes que suscite l’émergence de 
la République populaire de Chine, l’augmentation 
des dépenses militaires et les spéculations sur les 
ressources présentes dans cet espace maritime. Ce- 
pendant, aucun des différends n’est nouveau étant 
donné que la plupart des espaces sont des zones de 
frictions entre États depuis plusieurs décennies, 
sinon des siècles dans certains cas […]. ";4-1-0-3
33;4;3;87.043;149.624;292.72;243.624;LTTextBoxHorizontal;"Les querelles portent sur la souveraineté revendi- 
quée par les différents protagonistes sur les différentes 
formations insulaires […] et sur l’extension des espaces 
maritimes revendiqués par les États riverains […]. Sept 
États (Chine, Taïwan, Philippines, Indonésie, Brunei, 
Malaisie, Vietnam) revendiquent une partie ou la 
totalité de cet espace maritime […]. La Chine reven- 
dique entre 80 % et 90 % de la superficie de cette mer. ";4-1-0-2
34;4;3;90.3;112.999;292.41;142.494;LTTextBoxHorizontal;"E. Mottet, F. Lasserre, B. Courmont, Géopolitique de la mer 
de Chine méridionale : eaux troubles en Asie du Sud-Est, 
Presses de l’Université du Québec, 2017. ";4-1-0-1
35;4;3;87.045;78.668;283.517;108.163;LTTextBoxHorizontal;"E. Mottet et F. Lasserre sont professeurs de géographie 
au Canada. B. Courmont est directeur de recherches 
à l’Institut de relations internationales et stratégiques. ";4-1-0-0
36;4;1;252.99;372.754;304.063;394.288;LTCurve;"
      ";4-0
37;4;2;256.952;373.095;300.894;393.329;LTTextBoxHorizontal;"Pa ro le de 
géog raphes ";4-0-0
