;page;depth;xmin;ymin;xmax;ymax;type;text;id
0;19;0;0;0;653.622;852.047;LTPage;"
    ";19
1;19;1;88.084;442.035;295.793;456.035;LTTextLineHorizontal;;19-8
2;19;2;88.084;442.035;295.793;456.035;LTTextBoxHorizontal;4 Construction d’une presqu’île artificielle ;19-8-0
3;19;1;102.6;409.851;283.33;443.04;LTTextBoxHorizontal;"au Sri Lanka (2017) 
Un navire de dragage opère sur le site de la 
nouvelle ville portuaire de Port City (Colombo). ";19-7
4;19;1;553.447;47.52;564.567;57.52;LTTextLineHorizontal;;19-6
5;19;2;553.447;47.52;564.567;57.52;LTTextBoxHorizontal;51 ;19-6-0
6;19;1;29.173;463.935;639.692;838.193;LTImage;"
      ";19-5
7;19;2;29.173;463.935;639.692;838.193;LTFigure;"
        ";19-5-0
8;19;3;575.535;771.509;597.693;780.354;LTTextLineHorizontal;;19-5-0-2
9;19;4;575.535;771.509;597.693;780.354;LTTextBoxHorizontal;THÈME ;19-5-0-2-0
10;19;3;602.205;771.651;606.132;780.496;LTTextLineHorizontal;;19-5-0-1
11;19;4;602.205;771.651;606.132;780.496;LTTextBoxHorizontal;1 ;19-5-0-1-0
12;19;3;576.218;606.366;639.08;761.771;LTCurve;"
          ";19-5-0-0
13;19;4;576.218;606.366;639.08;761.771;LTCurve;"
            ";19-5-0-0-0
14;19;5;578.855;743.453;605.265;759.453;LTTextBoxHorizontal;"SE 
PRÉPARER ";19-5-0-0-0-3
15;19;5;578.473;653.551;603.457;676.89;LTTextBoxHorizontal;"CHAPITRE 
2 ";19-5-0-0-0-2
16;19;5;581.494;630.689;602.633;639.689;LTTextLineHorizontal;;19-5-0-0-0-1
17;19;6;581.494;630.689;602.633;639.689;LTTextBoxHorizontal;RÉVISER ;19-5-0-0-0-1-0
18;19;5;576.469;684.543;638.831;723.378;LTRect;"
              ";19-5-0-0-0-0
19;19;6;578.473;692.953;603.457;716.366;LTTextBoxHorizontal;"CHAPITRE 
1 ";19-5-0-0-0-0-0
20;19;1;15.0;837.047;653.622;852.047;LTFigure;"
      ";19-4
21;19;2;15.0;837.047;653.622;852.047;LTFigure;;19-4-0
22;19;1;333.584;48.442;537.64;56.586;LTTextLineHorizontal;;19-3
23;19;2;333.584;48.442;537.64;56.586;LTTextBoxHorizontal;CHAPITRE 1 Mers et océans : au cœur de la mondialisation ;19-3-0
24;19;1;78.291;72.693;308.803;386.135;LTCurve;"
      ";19-2
25;19;2;78.291;72.693;308.803;386.135;LTCurve;"
        ";19-2-0
26;19;3;90.352;363.779;220.159;377.779;LTTextLineHorizontal;;19-2-0-2
27;19;4;90.352;363.779;220.159;377.779;LTTextBoxHorizontal;5 Une exploitation illégale ;19-2-0-2-0
28;19;3;87.15;104.266;303.642;357.101;LTTextBoxHorizontal;"En contrebas d’un projet d’appartements « pieds 
dans l’eau » sur la petite plage branchée de Monica, près 
de Casablanca, une seule dune a résisté à l’appétit des 
constructeurs : ici comme ailleurs au Maroc, le sable est 
pillé pour nourrir une industrie du bâtiment croissante. 
Un rapport du Programme des Nations unies pour 
l’environnement (PNUE) sur la surexploitation du sable 
dans le monde, publié en mai 2019, pointe du doigt le 
rôle des « mafias du sable » dans la disparition des plages 
marocaines, sur fond de bétonnage du littoral. La moitié 
du sable utilisé chaque année dans la construction au 
Maroc, soit 10 millions de mètres cubes, est extraite 
illégalement, selon ce rapport […]. Résultat : les côtes 
s’érodent, les plages rétrécissent. « La poursuite de la 
construction risque de conduire à la destruction de la 
principale attraction naturelle des visiteurs : les plages 
elles-mêmes », alerte l’organisation onusienne. Les plages 
continuent pourtant d’y être dépouillées, le long d’un 
littoral de 3 500 kilomètres qui court entre Méditerranée 
et Atlantique. Le sable est lui transporté à dos d’âne, en 
triporteur ou en camion. ";19-2-0-1
29;19;3;114.227;78.139;303.316;97.137;LTTextBoxHorizontal;"« Au Maroc, le littoral menacé par les mafias du sable », 
La Croix, AFP, 17 juin 2019. ";19-2-0-0
30;19;1;326.186;65.274;570.986;425.754;LTRect;"
      ";19-1
31;19;2;326.424;209.54;340.085;226.305;LTTextLineHorizontal;;19-1-1
