;page;depth;xmin;ymin;xmax;ymax;type;text;id
0;3;0;0;0;653.622;852.047;LTPage;"
    ";3
1;3;1;76.413;771.433;283.715;785.433;LTTextLineHorizontal;;3-20
2;3;2;76.413;771.433;283.715;785.433;LTTextBoxHorizontal;4 Les enjeux dans le golfe Arabo-Persique ;3-20-0
3;3;1;257.935;458.618;362.216;474.618;LTTextBoxHorizontal;"172531_th1_ch1_05_carte_golfe 
176 x 100 mm ";3-19
4;3;1;553.447;47.52;564.567;57.52;LTTextLineHorizontal;;3-18
5;3;2;553.447;47.52;564.567;57.52;LTTextBoxHorizontal;35 ;3-18-0
6;3;1;15.0;837.047;653.622;852.047;LTFigure;"
      ";3-17
7;3;2;15.0;837.047;653.622;852.047;LTFigure;"
        ";3-17-0
8;3;3;15.0;837.047;653.622;852.047;LTFigure;;3-17-0-0
9;3;1;66.573;480.132;564.317;766.782;LTRect;"
      ";3-16
10;3;2;66.573;480.132;564.317;766.782;LTRect;"
        ";3-16-0
11;3;3;66.573;480.132;406.628;766.781;LTRect;"
          ";3-16-0-1
12;3;4;306.744;662.602;396.348;668.602;LTTextLineHorizontal;;3-16-0-1-20
13;3;5;306.744;662.602;396.348;668.602;LTTextBoxHorizontal;172531_th1_ch1_05_loc_moyen_orient ;3-16-0-1-20-0
14;3;4;292.142;638.955;339.464;647.955;LTTextLineHorizontal;;3-16-0-1-19
15;3;5;292.142;638.955;339.464;647.955;LTTextBoxHorizontal;Bandar Abbas ;3-16-0-1-19-0
16;3;4;369.104;625.621;398.102;643.621;LTTextBoxHorizontal;"Détroit 
d’Ormuz ";3-16-0-1-18
17;3;4;182.945;610.785;218.792;619.785;LTTextLineHorizontal;;3-16-0-1-17
18;3;5;182.945;610.785;218.792;619.785;LTTextBoxHorizontal;BAHREÏN ;3-16-0-1-17-0
19;3;4;196.796;580.302;227.135;601.749;LTTextBoxHorizontal;"Manama 
QATAR ";3-16-0-1-16
20;3;4;239.15;718.281;256.673;727.281;LTTextLineHorizontal;;3-16-0-1-15
21;3;5;239.15;718.281;256.673;727.281;LTTextBoxHorizontal;IRAN ;3-16-0-1-15-0
22;3;4;193.151;698.589;220.826;707.589;LTTextLineHorizontal;;3-16-0-1-14
23;3;5;193.151;698.589;220.826;707.589;LTTextBoxHorizontal;Bushehr ;3-16-0-1-14-0
24;3;4;123.284;612.729;168.789;621.729;LTTextLineHorizontal;;3-16-0-1-13
25;3;5;123.284;612.729;168.789;621.729;LTTextBoxHorizontal;Ras Tannurah ;3-16-0-1-13-0
26;3;4;84.179;738.531;100.865;747.531;LTTextLineHorizontal;;3-16-0-1-12
27;3;5;84.179;738.531;100.865;747.531;LTTextBoxHorizontal;IRAK ;3-16-0-1-12-0
28;3;4;106.571;739.503;137.576;748.503;LTTextLineHorizontal;;3-16-0-1-11
29;3;5;106.571;739.503;137.576;748.503;LTTextBoxHorizontal;Bassorah ;3-16-0-1-11-0
30;3;4;104.978;676.449;132.662;685.449;LTTextLineHorizontal;;3-16-0-1-10
31;3;5;104.978;676.449;132.662;685.449;LTTextBoxHorizontal;KOWEÏT ;3-16-0-1-10-0
32;3;4;82.955;651.078;129.611;660.078;LTTextLineHorizontal;;3-16-0-1-9
33;3;5;82.955;651.078;129.611;660.078;LTTextBoxHorizontal;Ras al Khafdji ;3-16-0-1-9-0
34;3;4;74.621;557.253;93.449;566.253;LTTextLineHorizontal;;3-16-0-1-8
35;3;5;74.621;557.253;93.449;566.253;LTTextBoxHorizontal;Riyad ;3-16-0-1-8-0
36;3;4;119.414;535.104;183.098;544.104;LTTextLineHorizontal;;3-16-0-1-7
37;3;5;119.414;535.104;183.098;544.104;LTTextBoxHorizontal;ARABIE SAOUDITE ;3-16-0-1-7-0
38;3;4;101.606;505.935;105.822;512.976;LTTextLineHorizontal;;3-16-0-1-6
39;3;5;101.606;505.935;105.822;512.976;LTTextBoxHorizontal;N ;3-16-0-1-6-0
40;3;4;72.107;492.975;75.947;500.975;LTTextLineHorizontal;;3-16-0-1-5
41;3;5;72.107;492.975;75.947;500.975;LTTextBoxHorizontal;0 ;3-16-0-1-5-0
42;3;4;123.915;492.975;146.683;500.975;LTTextLineHorizontal;;3-16-0-1-4
43;3;5;123.915;492.975;146.683;500.975;LTTextBoxHorizontal;200 km ;3-16-0-1-4-0
44;3;4;193.093;484.289;310.618;490.289;LTTextLineHorizontal;;3-16-0-1-3
45;3;5;193.093;484.289;310.618;490.289;LTTextBoxHorizontal;Sources : FMI (2018), Le Monde diplomatique (2018). ;3-16-0-1-3-0
46;3;4;146.099;552.892;204.599;678.892;LTCurve;"
            ";3-16-0-1-2
47;3;5;164.426;665.61;176.515;671.77;LTTextLineHorizontal;;3-16-0-1-2-3
48;3;6;164.426;665.61;176.515;671.77;LTTextBoxHorizontal;G ;3-16-0-1-2-3-0
49;3;5;171.39;655.259;194.41;668.483;LTTextBoxHorizontal;"o 
l 
f 
e ";3-16-0-1-2-2
50;3;5;188.685;652.133;197.08;659.872;LTTextLineHorizontal; ;3-16-0-1-2-1
51;3;5;191.261;650.537;199.726;658.198;LTTextLineHorizontal; ;3-16-0-1-2-0
52;3;4;225.659;494.601;360.129;608.311;LTCurve;"
            ";3-16-0-1-1
53;3;5;263.126;547.02;303.455;556.02;LTTextLineHorizontal;;3-16-0-1-1-1
54;3;6;263.126;547.02;303.455;556.02;LTTextBoxHorizontal;Abou Dhabi ;3-16-0-1-1-1-0
