;page;depth;xmin;ymin;xmax;ymax;type;text;id
0;10;0;0;0;653.622;852.047;LTPage;"
    ";10
1;10;1;191.582;765.568;409.691;798.56;LTTextBoxHorizontal;"L 
’océan Indien : rivalités régionales 
et coopérations internationales ";10-11
2;10;1;81.032;723.275;284.821;747.275;LTTextLineHorizontal;;10-10
3;10;2;81.032;723.275;284.821;747.275;LTTextBoxHorizontal;B Des tensions régionales ;10-10-0
4;10;1;77.362;47.52;88.482;57.52;LTTextLineHorizontal;;10-9
5;10;2;77.362;47.52;88.482;57.52;LTTextBoxHorizontal;42 ;10-9-0
6;10;1;279.814;46.97;370.822;63.483;LTTextBoxHorizontal;"172531_th1_ch1_09_tensions 
180 x 105 mm ";10-8
7;10;1;15.0;837.047;653.622;852.047;LTFigure;;10-7
8;10;1;368.221;463.329;625.457;725.792;LTImage;"
      ";10-6
9;10;2;368.221;463.329;625.457;725.792;LTFigure;;10-6-0
10;10;1;511.529;703.376;609.929;801.536;LTImage;"
      ";10-5
11;10;2;511.529;703.376;609.929;801.536;LTFigure;"
        ";10-5-0
12;10;3;515.584;712.454;600.624;797.493;LTCurve;;10-5-0-0
13;10;1;511.529;801.536;1121.458;1504.912;LTFigure;;10-4
14;10;1;77.612;71.943;588.199;372.314;LTRect;"
      ";10-3
15;10;2;77.612;71.943;588.199;372.314;LTRect;"
        ";10-3-0
16;10;3;77.612;71.943;588.198;372.313;LTRect;"
          ";10-3-0-0
17;10;4;186.626;338.447;204.149;357.087;LTTextBoxHorizontal;"2,7 
IRAN ";10-3-0-0-35
18;10;4;373.737;192.395;412.113;201.395;LTTextLineHorizontal;;10-3-0-0-34
19;10;5;373.737;192.395;412.113;201.395;LTTextBoxHorizontal;INDONÉSIE ;10-3-0-0-34-0
20;10;4;326.893;182.692;369.085;191.692;LTTextLineHorizontal;;10-3-0-0-33
21;10;5;326.893;182.692;369.085;191.692;LTTextBoxHorizontal;SINGAPOUR ;10-3-0-0-33-0
22;10;4;153.739;240.569;185.443;249.576;LTTextLineHorizontal;;10-3-0-0-32
23;10;5;153.739;240.569;185.443;249.576;LTTextBoxHorizontal;SOMALIE ;10-3-0-0-32-0
24;10;4;292.839;237.534;330.045;246.541;LTTextLineHorizontal;;10-3-0-0-31
25;10;5;292.839;237.534;330.045;246.541;LTTextBoxHorizontal;SRI LANKA ;10-3-0-0-31-0
26;10;4;118.406;214.837;142.598;223.844;LTTextLineHorizontal;;10-3-0-0-30
27;10;5;118.406;214.837;142.598;223.844;LTTextBoxHorizontal;KENYA ;10-3-0-0-30-0
28;10;4;112.408;177.036;148.29;186.043;LTTextLineHorizontal;;10-3-0-0-29
29;10;5;112.408;177.036;148.29;186.043;LTTextBoxHorizontal;TANZANIE ;10-3-0-0-29-0
30;10;4;95.286;136.209;146.021;145.215;LTTextLineHorizontal;;10-3-0-0-28
31;10;5;95.286;136.209;146.021;145.215;LTTextBoxHorizontal;MOZAMBIQUE ;10-3-0-0-28-0
32;10;4;217.173;221.178;253.371;230.185;LTTextLineHorizontal;;10-3-0-0-27
33;10;5;217.173;221.178;253.371;230.185;LTTextBoxHorizontal;MALDIVES ;10-3-0-0-27-0
34;10;4;190.838;198.22;233.35;207.226;LTTextLineHorizontal;;10-3-0-0-26
35;10;5;190.838;198.22;233.35;207.226;LTTextBoxHorizontal;SEYCHELLES ;10-3-0-0-26-0
36;10;4;161.836;164.463;197.548;173.469;LTTextLineHorizontal;;10-3-0-0-25
37;10;5;161.836;164.463;197.548;173.469;LTTextBoxHorizontal;COMORES ;10-3-0-0-25-0
38;10;4;158.342;146.305;210.22;155.312;LTTextLineHorizontal;;10-3-0-0-24
39;10;5;158.342;146.305;210.22;155.312;LTTextBoxHorizontal;MADAGASCAR ;10-3-0-0-24-0
40;10;4;273.542;167.345;312.141;178.345;LTTextLineHorizontal;;10-3-0-0-23
41;10;5;273.542;167.345;312.141;178.345;LTTextBoxHorizontal;OCÉAN ;10-3-0-0-23-0
42;10;4;273.982;149.349;311.69;160.349;LTTextLineHorizontal;;10-3-0-0-22
43;10;5;273.982;149.349;311.69;160.349;LTTextBoxHorizontal;INDIEN ;10-3-0-0-22-0
44;10;4;204.168;134.371;249.715;143.378;LTTextLineHorizontal;;10-3-0-0-21
45;10;5;204.168;134.371;249.715;143.378;LTTextBoxHorizontal;ÎLE MAURICE ;10-3-0-0-21-0
46;10;4;196.269;113.034;234.304;131.048;LTTextBoxHorizontal;"La Réunion 
(FRANCE) ";10-3-0-0-20
47;10;4;82.073;95.219;112.948;113.233;LTTextBoxHorizontal;"AFRIQUE 
DU SUD ";10-3-0-0-19
48;10;4;149.749;92.625;153.965;99.666;LTTextLineHorizontal;;10-3-0-0-18
49;10;5;149.749;92.625;153.965;99.666;LTTextBoxHorizontal;N ;10-3-0-0-18-0
50;10;4;122.775;81.511;126.135;88.511;LTTextLineHorizontal;;10-3-0-0-17
51;10;5;122.775;81.511;126.135;88.511;LTTextBoxHorizontal;0 ;10-3-0-0-17-0
52;10;4;168.842;81.511;193.804;88.511;LTTextLineHorizontal;;10-3-0-0-16
53;10;5;168.842;81.511;193.804;88.511;LTTextBoxHorizontal;1 000 km ;10-3-0-0-16-0
54;10;4;452.053;338.768;456.031;346.418;LTTextLineHorizontal;2 ;10-3-0-0-15
55;10;4;469.993;331.517;559.417;348.517;LTTextBoxHorizontal;"Principaux budgets militaires 
(% du PIB) ";10-3-0-0-14
56;10;4;469.993;317.86;538.849;325.86;LTTextLineHorizontal;;10-3-0-0-13
